time,Y,m,d,H,M,S,w,yweek,yday
1442275463,2015,09,15,08,04,23,2,37,258
1442268681,2015,09,15,06,11,21,2,37,258
1442223720,2015,09,14,17,42,00,1,37,257
1442275822,2015,09,15,08,10,22,2,37,258
1442271511,2015,09,15,06,58,31,2,37,258
1442277884,2015,09,15,08,44,44,2,37,258
1442277597,2015,09,15,08,39,57,2,37,258
1442276836,2015,09,15,08,27,16,2,37,258
1442276011,2015,09,15,08,13,31,2,37,258
1442268249,2015,09,15,06,04,09,2,37,258
1442275829,2015,09,15,08,10,29,2,37,258
1442277884,2015,09,15,08,44,44,2,37,258
1442277052,2015,09,15,08,30,52,2,37,258
1442226065,2015,09,14,18,21,05,1,37,257
1442273131,2015,09,15,07,25,31,2,37,258
1442277355,2015,09,15,08,35,55,2,37,258
1442272372,2015,09,15,07,12,52,2,37,258
1442272636,2015,09,15,07,17,16,2,37,258
1442277833,2015,09,15,08,43,53,2,37,258
1442275798,2015,09,15,08,09,58,2,37,258
1442277744,2015,09,15,08,42,24,2,37,258
1442274031,2015,09,15,07,40,31,2,37,258
1442275799,2015,09,15,08,09,59,2,37,258
1442279345,2015,09,15,09,09,05,2,37,258
1442275770,2015,09,15,08,09,30,2,37,258
1442274590,2015,09,15,07,49,50,2,37,258
1442274966,2015,09,15,07,56,06,2,37,258
1442275657,2015,09,15,08,07,37,2,37,258
1442280574,2015,09,15,09,29,34,2,37,258
1442276019,2015,09,15,08,13,39,2,37,258
1442280326,2015,09,15,09,25,26,2,37,258
1442280667,2015,09,15,09,31,07,2,37,258
1442278488,2015,09,15,08,54,48,2,37,258
1442278685,2015,09,15,08,58,05,2,37,258
1442228839,2015,09,14,19,07,19,1,37,257
1442277846,2015,09,15,08,44,06,2,37,258
1442278920,2015,09,15,09,02,00,2,37,258
1442281795,2015,09,15,09,49,55,2,37,258
1442229880,2015,09,14,19,24,40,1,37,257
1442279482,2015,09,15,09,11,22,2,37,258
1442281428,2015,09,15,09,43,48,2,37,258
1442282061,2015,09,15,09,54,21,2,37,258
1442229515,2015,09,14,19,18,35,1,37,257
1442280552,2015,09,15,09,29,12,2,37,258
1442275367,2015,09,15,08,02,47,2,37,258
1442276346,2015,09,15,08,19,06,2,37,258
1442282349,2015,09,15,09,59,09,2,37,258
1442276085,2015,09,15,08,14,45,2,37,258
1442277899,2015,09,15,08,44,59,2,37,258
1442281062,2015,09,15,09,37,42,2,37,258
1442278851,2015,09,15,09,00,51,2,37,258
1442282217,2015,09,15,09,56,57,2,37,258
1442281761,2015,09,15,09,49,21,2,37,258
1442279233,2015,09,15,09,07,13,2,37,258
1442283982,2015,09,15,10,26,22,2,37,258
1442231200,2015,09,14,19,46,40,1,37,257
1442280213,2015,09,15,09,23,33,2,37,258
1442279845,2015,09,15,09,17,25,2,37,258
1442281824,2015,09,15,09,50,24,2,37,258
1442283173,2015,09,15,10,12,53,2,37,258
1442282789,2015,09,15,10,06,29,2,37,258
1442285034,2015,09,15,10,43,54,2,37,258
1442284166,2015,09,15,10,29,26,2,37,258
1442285202,2015,09,15,10,46,42,2,37,258
1442284062,2015,09,15,10,27,42,2,37,258
1442287243,2015,09,15,11,20,43,2,37,258
1442281516,2015,09,15,09,45,16,2,37,258
1442284870,2015,09,15,10,41,10,2,37,258
1442286550,2015,09,15,11,09,10,2,37,258
1442287205,2015,09,15,11,20,05,2,37,258
1442286635,2015,09,15,11,10,35,2,37,258
1442285766,2015,09,15,10,56,06,2,37,258
1442286099,2015,09,15,11,01,39,2,37,258
1442287183,2015,09,15,11,19,43,2,37,258
1442287123,2015,09,15,11,18,43,2,37,258
1442284254,2015,09,15,10,30,54,2,37,258
1442284110,2015,09,15,10,28,30,2,37,258
1442240171,2015,09,14,22,16,11,1,37,257
1442283023,2015,09,15,10,10,23,2,37,258
1442287477,2015,09,15,11,24,37,2,37,258
1442284203,2015,09,15,10,30,03,2,37,258
1442286258,2015,09,15,11,04,18,2,37,258
1442287285,2015,09,15,11,21,25,2,37,258
1442274065,2015,09,15,07,41,05,2,37,258
1442252343,2015,09,15,01,39,03,2,37,258
1442231549,2015,09,14,19,52,29,1,37,257
1442271664,2015,09,15,07,01,04,2,37,258
1442273537,2015,09,15,07,32,17,2,37,258
1442288491,2015,09,15,11,41,31,2,37,258
1442234309,2015,09,14,20,38,29,1,37,257
1442232160,2015,09,14,20,02,40,1,37,257
1442288053,2015,09,15,11,34,13,2,37,258
1442288436,2015,09,15,11,40,36,2,37,258
1442232134,2015,09,14,20,02,14,1,37,257
1442287945,2015,09,15,11,32,25,2,37,258
1442230883,2015,09,14,19,41,23,1,37,257
1442230144,2015,09,14,19,29,04,1,37,257
1442279235,2015,09,15,09,07,15,2,37,258
1442288891,2015,09,15,11,48,11,2,37,258
1442290051,2015,09,15,12,07,31,2,37,258
1442289773,2015,09,15,12,02,53,2,37,258
1442234593,2015,09,14,20,43,13,1,37,257
1442289905,2015,09,15,12,05,05,2,37,258
1442233408,2015,09,14,20,23,28,1,37,257
1442291102,2015,09,15,12,25,02,2,37,258
1442233084,2015,09,14,20,18,04,1,37,257
1442280097,2015,09,15,09,21,37,2,37,258
1442292509,2015,09,15,12,48,29,2,37,258
1442243090,2015,09,14,23,04,50,1,37,257
1442293134,2015,09,15,12,58,54,2,37,258
1442291805,2015,09,15,12,36,45,2,37,258
1442293502,2015,09,15,13,05,02,2,37,258
1442282727,2015,09,15,10,05,27,2,37,258
1442292102,2015,09,15,12,41,42,2,37,258
1442246068,2015,09,14,23,54,28,1,37,257
1442293134,2015,09,15,12,58,54,2,37,258
1442293876,2015,09,15,13,11,16,2,37,258
1442240197,2015,09,14,22,16,37,1,37,257
1442292715,2015,09,15,12,51,55,2,37,258
1442292704,2015,09,15,12,51,44,2,37,258
1442293279,2015,09,15,13,01,19,2,37,258
1442293348,2015,09,15,13,02,28,2,37,258
1442240855,2015,09,14,22,27,35,1,37,257
1442239271,2015,09,14,22,01,11,1,37,257
1442293771,2015,09,15,13,09,31,2,37,258
1442296327,2015,09,15,13,52,07,2,37,258
1442296848,2015,09,15,14,00,48,2,37,258
1442296820,2015,09,15,14,00,20,2,37,258
1442293710,2015,09,15,13,08,30,2,37,258
1442297052,2015,09,15,14,04,12,2,37,258
1442296594,2015,09,15,13,56,34,2,37,258
1442296729,2015,09,15,13,58,49,2,37,258
1442245659,2015,09,14,23,47,39,1,37,257
1442286856,2015,09,15,11,14,16,2,37,258
1442295059,2015,09,15,13,30,59,2,37,258
1442244195,2015,09,14,23,23,15,1,37,257
1442244487,2015,09,14,23,28,07,1,37,257
1442297391,2015,09,15,14,09,51,2,37,258
1442296756,2015,09,15,13,59,16,2,37,258
1442245151,2015,09,14,23,39,11,1,37,257
1442297536,2015,09,15,14,12,16,2,37,258
1442242951,2015,09,14,23,02,31,1,37,257
1442297355,2015,09,15,14,09,15,2,37,258
1442286872,2015,09,15,11,14,32,2,37,258
1442296807,2015,09,15,14,00,07,2,37,258
1442296658,2015,09,15,13,57,38,2,37,258
1442299408,2015,09,15,14,43,28,2,37,258
1442295692,2015,09,15,13,41,32,2,37,258
1442298521,2015,09,15,14,28,41,2,37,258
1442298278,2015,09,15,14,24,38,2,37,258
1442246029,2015,09,14,23,53,49,1,37,257
1442298457,2015,09,15,14,27,37,2,37,258
1442268259,2015,09,15,06,04,19,2,37,258
1442297685,2015,09,15,14,14,45,2,37,258
1442268331,2015,09,15,06,05,31,2,37,258
1442251424,2015,09,15,01,23,44,2,37,258
1442296618,2015,09,15,13,56,58,2,37,258
1442299626,2015,09,15,14,47,06,2,37,258
1442301660,2015,09,15,15,21,00,2,37,258
1442299924,2015,09,15,14,52,04,2,37,258
1442291975,2015,09,15,12,39,35,2,37,258
1442301308,2015,09,15,15,15,08,2,37,258
1442292851,2015,09,15,12,54,11,2,37,258
1442275414,2015,09,15,08,03,34,2,37,258
1442302083,2015,09,15,15,28,03,2,37,258
1442274930,2015,09,15,07,55,30,2,37,258
1442303631,2015,09,15,15,53,51,2,37,258
1442305122,2015,09,15,16,18,42,2,37,258
1442303370,2015,09,15,15,49,30,2,37,258
1442277380,2015,09,15,08,36,20,2,37,258
1442302737,2015,09,15,15,38,57,2,37,258
1442304259,2015,09,15,16,04,19,2,37,258
1442276740,2015,09,15,08,25,40,2,37,258
1442300890,2015,09,15,15,08,10,2,37,258
1442304323,2015,09,15,16,05,23,2,37,258
1442304663,2015,09,15,16,11,03,2,37,258
1442305824,2015,09,15,16,30,24,2,37,258
1442303048,2015,09,15,15,44,08,2,37,258
1442303775,2015,09,15,15,56,15,2,37,258
1442306775,2015,09,15,16,46,15,2,37,258
1442273516,2015,09,15,07,31,56,2,37,258
1442276993,2015,09,15,08,29,53,2,37,258
1442278788,2015,09,15,08,59,48,2,37,258
1442304096,2015,09,15,16,01,36,2,37,258
1442307435,2015,09,15,16,57,15,2,37,258
1442308616,2015,09,15,17,16,56,2,37,258
1442295723,2015,09,15,13,42,03,2,37,258
1442306516,2015,09,15,16,41,56,2,37,258
1442306197,2015,09,15,16,36,37,2,37,258
1442296744,2015,09,15,13,59,04,2,37,258
1442306692,2015,09,15,16,44,52,2,37,258
1442279554,2015,09,15,09,12,34,2,37,258
1442276531,2015,09,15,08,22,11,2,37,258
1442308755,2015,09,15,17,19,15,2,37,258
1442308524,2015,09,15,17,15,24,2,37,258
1442305872,2015,09,15,16,31,12,2,37,258
1442304236,2015,09,15,16,03,56,2,37,258
1442309013,2015,09,15,17,23,33,2,37,258
1442280421,2015,09,15,09,27,01,2,37,258
1442305024,2015,09,15,16,17,04,2,37,258
1442282703,2015,09,15,10,05,03,2,37,258
1442280478,2015,09,15,09,27,58,2,37,258
1442278483,2015,09,15,08,54,43,2,37,258
1442309814,2015,09,15,17,36,54,2,37,258
1442283097,2015,09,15,10,11,37,2,37,258
1442278374,2015,09,15,08,52,54,2,37,258
1442298941,2015,09,15,14,35,41,2,37,258
1442305716,2015,09,15,16,28,36,2,37,258
1442308125,2015,09,15,17,08,45,2,37,258
1442310919,2015,09,15,17,55,19,2,37,258
1442284415,2015,09,15,10,33,35,2,37,258
1442280224,2015,09,15,09,23,44,2,37,258
1442308888,2015,09,15,17,21,28,2,37,258
1442280564,2015,09,15,09,29,24,2,37,258
1442310660,2015,09,15,17,51,00,2,37,258
1442282191,2015,09,15,09,56,31,2,37,258
1442309722,2015,09,15,17,35,22,2,37,258
1442309925,2015,09,15,17,38,45,2,37,258
1442286041,2015,09,15,11,00,41,2,37,258
1442313062,2015,09,15,18,31,02,2,37,258
1442313421,2015,09,15,18,37,01,2,37,258
1442289755,2015,09,15,12,02,35,2,37,258
1442312887,2015,09,15,18,28,07,2,37,258
1442311394,2015,09,15,18,03,14,2,37,258
1442312048,2015,09,15,18,14,08,2,37,258
1442282973,2015,09,15,10,09,33,2,37,258
1442312377,2015,09,15,18,19,37,2,37,258
1442313209,2015,09,15,18,33,29,2,37,258
1442290065,2015,09,15,12,07,45,2,37,258
1442289169,2015,09,15,11,52,49,2,37,258
1442286851,2015,09,15,11,14,11,2,37,258
1442310466,2015,09,15,17,47,46,2,37,258
1442312365,2015,09,15,18,19,25,2,37,258
1442313908,2015,09,15,18,45,08,2,37,258
1442289261,2015,09,15,11,54,21,2,37,258
1442284283,2015,09,15,10,31,23,2,37,258
1442311194,2015,09,15,17,59,54,2,37,258
1442312920,2015,09,15,18,28,40,2,37,258
1442314194,2015,09,15,18,49,54,2,37,258
1442312168,2015,09,15,18,16,08,2,37,258
1442313922,2015,09,15,18,45,22,2,37,258
1442311785,2015,09,15,18,09,45,2,37,258
1442314616,2015,09,15,18,56,56,2,37,258
1442314718,2015,09,15,18,58,38,2,37,258
1442289378,2015,09,15,11,56,18,2,37,258
1442314664,2015,09,15,18,57,44,2,37,258
1442315218,2015,09,15,19,06,58,2,37,258
1442293457,2015,09,15,13,04,17,2,37,258
1442287188,2015,09,15,11,19,48,2,37,258
1442315910,2015,09,15,19,18,30,2,37,258
1442315086,2015,09,15,19,04,46,2,37,258
1442313102,2015,09,15,18,31,42,2,37,258
1442316572,2015,09,15,19,29,32,2,37,258
1442315921,2015,09,15,19,18,41,2,37,258
1442315726,2015,09,15,19,15,26,2,37,258
1442288164,2015,09,15,11,36,04,2,37,258
1442316572,2015,09,15,19,29,32,2,37,258
1442287783,2015,09,15,11,29,43,2,37,258
1442307834,2015,09,15,17,03,54,2,37,258
1442287276,2015,09,15,11,21,16,2,37,258
1442316029,2015,09,15,19,20,29,2,37,258
1442317278,2015,09,15,19,41,18,2,37,258
1442293505,2015,09,15,13,05,05,2,37,258
1442316486,2015,09,15,19,28,06,2,37,258
1442313312,2015,09,15,18,35,12,2,37,258
1442294219,2015,09,15,13,16,59,2,37,258
1442314927,2015,09,15,19,02,07,2,37,258
1442318074,2015,09,15,19,54,34,2,37,258
1442294424,2015,09,15,13,20,24,2,37,258
1442295547,2015,09,15,13,39,07,2,37,258
1442290249,2015,09,15,12,10,49,2,37,258
1442315230,2015,09,15,19,07,10,2,37,258
1442290362,2015,09,15,12,12,42,2,37,258
1442318460,2015,09,15,20,01,00,2,37,258
1442290320,2015,09,15,12,12,00,2,37,258
1442317037,2015,09,15,19,37,17,2,37,258
1442314186,2015,09,15,18,49,46,2,37,258
1442319840,2015,09,15,20,24,00,2,37,258
1442319644,2015,09,15,20,20,44,2,37,258
1442319354,2015,09,15,20,15,54,2,37,258
1442297922,2015,09,15,14,18,42,2,37,258
1442294111,2015,09,15,13,15,11,2,37,258
1442320448,2015,09,15,20,34,08,2,37,258
1442292462,2015,09,15,12,47,42,2,37,258
1442299187,2015,09,15,14,39,47,2,37,258
1442293054,2015,09,15,12,57,34,2,37,258
1442320990,2015,09,15,20,43,10,2,37,258
1442321103,2015,09,15,20,45,03,2,37,258
1442320605,2015,09,15,20,36,45,2,37,258
1442320026,2015,09,15,20,27,06,2,37,258
1442300165,2015,09,15,14,56,05,2,37,258
1442300072,2015,09,15,14,54,32,2,37,258
1442315770,2015,09,15,19,16,10,2,37,258
1442322002,2015,09,15,21,00,02,2,37,258
1442315434,2015,09,15,19,10,34,2,37,258
1442301353,2015,09,15,15,15,53,2,37,258
1442297033,2015,09,15,14,03,53,2,37,258
1442322569,2015,09,15,21,09,29,2,37,258
1442301830,2015,09,15,15,23,50,2,37,258
1442321905,2015,09,15,20,58,25,2,37,258
1442315899,2015,09,15,19,18,19,2,37,258
1442320991,2015,09,15,20,43,11,2,37,258
1442323494,2015,09,15,21,24,54,2,37,258
1442322564,2015,09,15,21,09,24,2,37,258
1442301929,2015,09,15,15,25,29,2,37,258
1442325274,2015,09,15,21,54,34,2,37,258
1442324772,2015,09,15,21,46,12,2,37,258
1442322215,2015,09,15,21,03,35,2,37,258
1442323937,2015,09,15,21,32,17,2,37,258
1442325501,2015,09,15,21,58,21,2,37,258
1442318989,2015,09,15,20,09,49,2,37,258
1442322632,2015,09,15,21,10,32,2,37,258
1442326135,2015,09,15,22,08,55,2,37,258
1442324226,2015,09,15,21,37,06,2,37,258
1442324872,2015,09,15,21,47,52,2,37,258
1442315245,2015,09,15,19,07,25,2,37,258
1442322690,2015,09,15,21,11,30,2,37,258
1442325635,2015,09,15,22,00,35,2,37,258
1442319865,2015,09,15,20,24,25,2,37,258
1442315877,2015,09,15,19,17,57,2,37,258
1442326411,2015,09,15,22,13,31,2,37,258
1442319765,2015,09,15,20,22,45,2,37,258
1442328388,2015,09,15,22,46,28,2,37,258
1442328782,2015,09,15,22,53,02,2,37,258
1442306060,2015,09,15,16,34,20,2,37,258
1442328782,2015,09,15,22,53,02,2,37,258
1442329247,2015,09,15,23,00,47,2,37,258
1442317010,2015,09,15,19,36,50,2,37,258
1442329217,2015,09,15,23,00,17,2,37,258
1442329172,2015,09,15,22,59,32,2,37,258
1442328010,2015,09,15,22,40,10,2,37,258
1442317454,2015,09,15,19,44,14,2,37,258
1442317534,2015,09,15,19,45,34,2,37,258
1442319765,2015,09,15,20,22,45,2,37,258
1442328952,2015,09,15,22,55,52,2,37,258
1442330022,2015,09,15,23,13,42,2,37,258
1442332428,2015,09,15,23,53,48,2,37,258
1442330048,2015,09,15,23,14,08,2,37,258
1442336039,2015,09,16,00,53,59,3,37,259
1442322979,2015,09,15,21,16,19,2,37,258
1442332558,2015,09,15,23,55,58,2,37,258
1442328516,2015,09,15,22,48,36,2,37,258
1442334168,2015,09,16,00,22,48,3,37,259
1442333617,2015,09,16,00,13,37,3,37,259
1442320741,2015,09,15,20,39,01,2,37,258
1442338262,2015,09,16,01,31,02,3,37,259
1442341572,2015,09,16,02,26,12,3,37,259
1442338393,2015,09,16,01,33,13,3,37,259
1442311366,2015,09,15,18,02,46,2,37,258
1442316260,2015,09,15,19,24,20,2,37,258
1442340507,2015,09,16,02,08,27,3,37,259
1442320945,2015,09,15,20,42,25,2,37,258
1442331308,2015,09,15,23,35,08,2,37,258
1442319382,2015,09,15,20,16,22,2,37,258
1442325433,2015,09,15,21,57,13,2,37,258
1442324863,2015,09,15,21,47,43,2,37,258
1442345315,2015,09,16,03,28,35,3,37,259
1442345315,2015,09,16,03,28,35,3,37,259
1442354025,2015,09,16,05,53,45,3,37,259
1442350810,2015,09,16,05,00,10,3,37,259
1442351600,2015,09,16,05,13,20,3,37,259
1442309091,2015,09,15,17,24,51,2,37,258
1442350799,2015,09,16,04,59,59,3,37,259
1442348337,2015,09,16,04,18,57,3,37,259
1442343379,2015,09,16,02,56,19,3,37,259
1442347244,2015,09,16,04,00,44,3,37,259
1442307126,2015,09,15,16,52,06,2,37,258
1442351875,2015,09,16,05,17,55,3,37,259
1442352252,2015,09,16,05,24,12,3,37,259
1442355714,2015,09,16,06,21,54,3,37,259
1442350649,2015,09,16,04,57,29,3,37,259
1442333883,2015,09,16,00,18,03,3,37,259
1442333567,2015,09,16,00,12,47,3,37,259
1442310570,2015,09,15,17,49,30,2,37,258
1442358924,2015,09,16,07,15,24,3,37,259
1442312983,2015,09,15,18,29,43,2,37,258
1442360177,2015,09,16,07,36,17,3,37,259
1442359815,2015,09,16,07,30,15,3,37,259
1442358610,2015,09,16,07,10,10,3,37,259
1442360365,2015,09,16,07,39,25,3,37,259
1442359856,2015,09,16,07,30,56,3,37,259
1442359828,2015,09,16,07,30,28,3,37,259
1442336069,2015,09,16,00,54,29,3,37,259
1442359462,2015,09,16,07,24,22,3,37,259
1442359310,2015,09,16,07,21,50,3,37,259
1442360091,2015,09,16,07,34,51,3,37,259
1442359886,2015,09,16,07,31,26,3,37,259
1442360722,2015,09,16,07,45,22,3,37,259
1442360397,2015,09,16,07,39,57,3,37,259
1442360808,2015,09,16,07,46,48,3,37,259
1442345064,2015,09,16,03,24,24,3,37,259
1442360183,2015,09,16,07,36,23,3,37,259
1442361428,2015,09,16,07,57,08,3,37,259
1442360612,2015,09,16,07,43,32,3,37,259
1442360141,2015,09,16,07,35,41,3,37,259
1442361972,2015,09,16,08,06,12,3,37,259
1442361597,2015,09,16,07,59,57,3,37,259
1442362346,2015,09,16,08,12,26,3,37,259
1442312299,2015,09,15,18,18,19,2,37,258
1442361973,2015,09,16,08,06,13,3,37,259
1442362030,2015,09,16,08,07,10,3,37,259
1442361741,2015,09,16,08,02,21,3,37,259
1442361836,2015,09,16,08,03,56,3,37,259
1442363535,2015,09,16,08,32,15,3,37,259
1442312588,2015,09,15,18,23,08,2,37,258
1442315605,2015,09,15,19,13,25,2,37,258
1442362581,2015,09,16,08,16,21,3,37,259
1442362652,2015,09,16,08,17,32,3,37,259
1442362195,2015,09,16,08,09,55,3,37,259
1442357846,2015,09,16,06,57,26,3,37,259
1442315239,2015,09,15,19,07,19,2,37,258
1442355856,2015,09,16,06,24,16,3,37,259
1442362984,2015,09,16,08,23,04,3,37,259
1442365528,2015,09,16,09,05,28,3,37,259
1442363964,2015,09,16,08,39,24,3,37,259
1442365385,2015,09,16,09,03,05,3,37,259
1442314102,2015,09,15,18,48,22,2,37,258
1442364132,2015,09,16,08,42,12,3,37,259
1442363272,2015,09,16,08,27,52,3,37,259
1442363746,2015,09,16,08,35,46,3,37,259
1442366011,2015,09,16,09,13,31,3,37,259
1442364997,2015,09,16,08,56,37,3,37,259
1442362824,2015,09,16,08,20,24,3,37,259
1442360135,2015,09,16,07,35,35,3,37,259
1442360140,2015,09,16,07,35,40,3,37,259
1442365822,2015,09,16,09,10,22,3,37,259
1442365326,2015,09,16,09,02,06,3,37,259
1442365401,2015,09,16,09,03,21,3,37,259
1442360050,2015,09,16,07,34,10,3,37,259
1442362176,2015,09,16,08,09,36,3,37,259
1442365294,2015,09,16,09,01,34,3,37,259
1442366466,2015,09,16,09,21,06,3,37,259
1442364215,2015,09,16,08,43,35,3,37,259
1442367521,2015,09,16,09,38,41,3,37,259
1442319057,2015,09,15,20,10,57,2,37,258
1442367299,2015,09,16,09,34,59,3,37,259
1442363519,2015,09,16,08,31,59,3,37,259
1442362676,2015,09,16,08,17,56,3,37,259
1442362353,2015,09,16,08,12,33,3,37,259
1442366647,2015,09,16,09,24,07,3,37,259
1442362352,2015,09,16,08,12,32,3,37,259
1442319792,2015,09,15,20,23,12,2,37,258
1442364113,2015,09,16,08,41,53,3,37,259
1442368188,2015,09,16,09,49,48,3,37,259
1442365708,2015,09,16,09,08,28,3,37,259
1442366913,2015,09,16,09,28,33,3,37,259
1442363588,2015,09,16,08,33,08,3,37,259
1442369135,2015,09,16,10,05,35,3,37,259
1442369296,2015,09,16,10,08,16,3,37,259
1442367543,2015,09,16,09,39,03,3,37,259
1442366781,2015,09,16,09,26,21,3,37,259
1442368309,2015,09,16,09,51,49,3,37,259
1442365516,2015,09,16,09,05,16,3,37,259
1442369237,2015,09,16,10,07,17,3,37,259
1442367919,2015,09,16,09,45,19,3,37,259
1442365399,2015,09,16,09,03,19,3,37,259
1442364257,2015,09,16,08,44,17,3,37,259
1442370281,2015,09,16,10,24,41,3,37,259
1442369388,2015,09,16,10,09,48,3,37,259
1442367470,2015,09,16,09,37,50,3,37,259
1442323314,2015,09,15,21,21,54,2,37,258
1442367447,2015,09,16,09,37,27,3,37,259
1442371297,2015,09,16,10,41,37,3,37,259
1442371969,2015,09,16,10,52,49,3,37,259
1442370850,2015,09,16,10,34,10,3,37,259
1442366339,2015,09,16,09,18,59,3,37,259
1442371772,2015,09,16,10,49,32,3,37,259
1442369590,2015,09,16,10,13,10,3,37,259
1442369782,2015,09,16,10,16,22,3,37,259
1442371885,2015,09,16,10,51,25,3,37,259
1442372009,2015,09,16,10,53,29,3,37,259
1442371783,2015,09,16,10,49,43,3,37,259
1442370166,2015,09,16,10,22,46,3,37,259
1442372854,2015,09,16,11,07,34,3,37,259
1442321026,2015,09,15,20,43,46,2,37,258
1442373614,2015,09,16,11,20,14,3,37,259
1442373758,2015,09,16,11,22,38,3,37,259
1442370518,2015,09,16,10,28,38,3,37,259
1442372373,2015,09,16,10,59,33,3,37,259
1442374147,2015,09,16,11,29,07,3,37,259
1442375793,2015,09,16,11,56,33,3,37,259
1442375081,2015,09,16,11,44,41,3,37,259
1442375205,2015,09,16,11,46,45,3,37,259
1442368429,2015,09,16,09,53,49,3,37,259
1442369236,2015,09,16,10,07,16,3,37,259
1442374701,2015,09,16,11,38,21,3,37,259
1442376468,2015,09,16,12,07,48,3,37,259
1442376156,2015,09,16,12,02,36,3,37,259
1442376122,2015,09,16,12,02,02,3,37,259
1442374789,2015,09,16,11,39,49,3,37,259
1442375492,2015,09,16,11,51,32,3,37,259
1442372095,2015,09,16,10,54,55,3,37,259
1442372595,2015,09,16,11,03,15,3,37,259
1442376949,2015,09,16,12,15,49,3,37,259
1442375910,2015,09,16,11,58,30,3,37,259
1442371898,2015,09,16,10,51,38,3,37,259
1442374900,2015,09,16,11,41,40,3,37,259
1442376917,2015,09,16,12,15,17,3,37,259
1442374397,2015,09,16,11,33,17,3,37,259
1442377366,2015,09,16,12,22,46,3,37,259
1442378066,2015,09,16,12,34,26,3,37,259
1442377723,2015,09,16,12,28,43,3,37,259
1442378179,2015,09,16,12,36,19,3,37,259
1442378251,2015,09,16,12,37,31,3,37,259
1442377945,2015,09,16,12,32,25,3,37,259
1442376017,2015,09,16,12,00,17,3,37,259
1442378420,2015,09,16,12,40,20,3,37,259
1442376017,2015,09,16,12,00,17,3,37,259
1442379890,2015,09,16,13,04,50,3,37,259
1442378945,2015,09,16,12,49,05,3,37,259
1442378482,2015,09,16,12,41,22,3,37,259
1442379908,2015,09,16,13,05,08,3,37,259
1442379598,2015,09,16,12,59,58,3,37,259
1442376742,2015,09,16,12,12,22,3,37,259
1442380522,2015,09,16,13,15,22,3,37,259
1442380803,2015,09,16,13,20,03,3,37,259
1442381389,2015,09,16,13,29,49,3,37,259
1442380723,2015,09,16,13,18,43,3,37,259
1442380723,2015,09,16,13,18,43,3,37,259
1442382175,2015,09,16,13,42,55,3,37,259
1442382442,2015,09,16,13,47,22,3,37,259
1442383295,2015,09,16,14,01,35,3,37,259
1442382801,2015,09,16,13,53,21,3,37,259
1442383258,2015,09,16,14,00,58,3,37,259
1442382604,2015,09,16,13,50,04,3,37,259
1442381447,2015,09,16,13,30,47,3,37,259
1442384079,2015,09,16,14,14,39,3,37,259
1442383045,2015,09,16,13,57,25,3,37,259
1442382914,2015,09,16,13,55,14,3,37,259
1442384028,2015,09,16,14,13,48,3,37,259
1442359892,2015,09,16,07,31,32,3,37,259
1442386293,2015,09,16,14,51,33,3,37,259
1442383877,2015,09,16,14,11,17,3,37,259
1442385550,2015,09,16,14,39,10,3,37,259
1442362241,2015,09,16,08,10,41,3,37,259
1442384800,2015,09,16,14,26,40,3,37,259
1442384523,2015,09,16,14,22,03,3,37,259
1442361108,2015,09,16,07,51,48,3,37,259
1442385164,2015,09,16,14,32,44,3,37,259
1442385886,2015,09,16,14,44,46,3,37,259
1442362797,2015,09,16,08,19,57,3,37,259
1442385021,2015,09,16,14,30,21,3,37,259
1442363689,2015,09,16,08,34,49,3,37,259
