Y,m,d,H,w,M
2016,02,13,14,6,5
2016,02,13,15,6,5
2016,02,13,16,6,5
2016,02,13,17,6,5
2016,02,13,18,6,12
2016,02,13,19,6,11
2016,02,13,20,6,2
2016,02,13,21,6,5
2016,02,13,22,6,4
2016,02,13,23,6,4
2016,02,14,00,0,3
2016,02,14,01,0,4
2016,02,14,02,0,3
2016,02,14,03,0,2
2016,02,14,04,0,1
2016,02,14,05,0,1
2016,02,14,06,0,1
2016,02,14,07,0,6
2016,02,14,08,0,4
2016,02,14,09,0,8
2016,02,14,10,0,10
2016,02,14,11,0,12
2016,02,14,12,0,13
2016,02,14,13,0,9
2016,02,14,14,0,10
2016,02,14,15,0,8
2016,02,14,16,0,16
2016,02,14,17,0,6
2016,02,14,18,0,16
2016,02,14,19,0,6
2016,02,14,20,0,8
2016,02,14,21,0,13
2016,02,14,22,0,12
2016,02,14,23,0,4
2016,02,15,00,1,4
2016,02,15,01,1,1
2016,02,15,02,1,2
2016,02,15,03,1,3
2016,02,15,04,1,6
2016,02,15,05,1,3
2016,02,15,06,1,1
2016,02,15,07,1,21
2016,02,15,08,1,12
2016,02,15,09,1,14
2016,02,15,10,1,18
2016,02,15,11,1,12
2016,02,15,12,1,7
2016,02,15,13,1,11
2016,02,15,14,1,12
2016,02,15,15,1,12
2016,02,15,16,1,9
2016,02,15,17,1,7
2016,02,15,18,1,10
2016,02,15,19,1,20
2016,02,15,20,1,13
2016,02,15,21,1,13
2016,02,15,22,1,6
2016,02,15,23,1,4
2016,02,16,00,2,2
2016,02,16,01,2,1
2016,02,16,02,2,3
2016,02,16,03,2,3
2016,02,16,04,2,1
2016,02,16,05,2,1
2016,02,16,06,2,2
2016,02,16,07,2,8
2016,02,16,08,2,18
2016,02,16,09,2,15
2016,02,16,10,2,13
2016,02,16,11,2,11
2016,02,16,12,2,14
2016,02,16,13,2,11
2016,02,16,14,2,18
2016,02,16,15,2,8
2016,02,16,16,2,20
2016,02,16,17,2,14
2016,02,16,18,2,17
2016,02,16,19,2,10
2016,02,16,20,2,13
2016,02,16,21,2,8
2016,02,16,22,2,5
2016,02,16,23,2,7
2016,02,17,00,3,5
2016,02,17,02,3,3
2016,02,17,03,3,2
2016,02,17,04,3,1
2016,02,17,05,3,1
2016,02,17,07,3,7
2016,02,17,08,3,21
2016,02,17,09,3,15
2016,02,17,10,3,26
2016,02,17,11,3,19
2016,02,17,12,3,11
2016,02,17,13,3,15
2016,02,17,14,3,11
2016,02,17,15,3,24
2016,02,17,16,3,13
2016,02,17,17,3,13
2016,02,17,18,3,19
2016,02,17,19,3,17
2016,02,17,20,3,11
2016,02,17,21,3,12
2016,02,17,22,3,12
2016,02,17,23,3,11
2016,02,18,00,4,2
2016,02,18,01,4,2
2016,02,18,02,4,3
2016,02,18,03,4,2
2016,02,18,04,4,1
2016,02,18,05,4,1
2016,02,18,06,4,2
2016,02,18,07,4,13
2016,02,18,08,4,11
2016,02,18,09,4,14
2016,02,18,10,4,20
2016,02,18,11,4,19
2016,02,18,12,4,22
2016,02,18,13,4,7
2016,02,18,14,4,14
2016,02,18,15,4,16
2016,02,18,16,4,11
2016,02,18,17,4,15
2016,02,18,18,4,22
2016,02,18,19,4,24
2016,02,18,20,4,18
2016,02,18,21,4,9
2016,02,18,22,4,8
2016,02,18,23,4,5
2016,02,19,00,5,6
2016,02,19,01,5,1
2016,02,19,02,5,2
2016,02,19,04,5,1
2016,02,19,05,5,3
2016,02,19,06,5,1
2016,02,19,07,5,16
2016,02,19,08,5,19
2016,02,19,09,5,13
2016,02,19,10,5,18
2016,02,19,11,5,15
2016,02,19,12,5,14
2016,02,19,13,5,12
2016,02,19,14,5,15
2016,02,19,15,5,17
2016,02,19,16,5,18
2016,02,19,17,5,18
2016,02,19,18,5,30
2016,02,19,19,5,23
2016,02,19,20,5,13
2016,02,19,21,5,11
2016,02,19,22,5,5
2016,02,19,23,5,7
2016,02,20,07,6,8
2016,02,20,08,6,18
2016,02,20,09,6,17
2016,02,20,10,6,26
2016,02,20,11,6,6
2016,02,20,12,6,13
2016,02,20,13,6,15
2016,02,20,14,6,22
2016,02,20,15,6,20
2016,02,20,16,6,20
2016,02,20,17,6,16
2016,02,20,18,6,20
2016,02,20,19,6,20
2016,02,20,20,6,18
2016,02,20,21,6,9
2016,02,20,22,6,8
2016,02,20,23,6,8
2016,02,21,00,0,5
2016,02,21,01,0,1
2016,02,21,02,0,1
2016,02,21,04,0,1
2016,02,21,06,0,2
2016,02,21,07,0,4
2016,02,21,08,0,8
2016,02,21,09,0,12
2016,02,21,10,0,22
2016,02,21,11,0,6
2016,02,21,12,0,16
2016,02,21,13,0,8
2016,02,21,14,0,18
2016,02,21,15,0,15
2016,02,21,16,0,13
2016,02,21,17,0,15
2016,02,21,18,0,11
2016,02,21,19,0,13
2016,02,21,20,0,12
2016,02,21,21,0,6
2016,02,21,22,0,6
2016,02,21,23,0,14
2016,02,22,00,1,4
2016,02,22,01,1,4
2016,02,22,02,1,2
2016,02,22,04,1,1
2016,02,22,06,1,1
2016,02,22,07,1,6
2016,02,22,08,1,16
2016,02,22,09,1,19
2016,02,22,10,1,15
2016,02,22,11,1,13
2016,02,22,12,1,16
2016,02,22,13,1,15
2016,02,22,14,1,24
2016,02,22,15,1,21
2016,02,22,16,1,7
2016,02,22,17,1,28
2016,02,22,18,1,23
2016,02,22,19,1,10
2016,02,22,20,1,10
2016,02,22,21,1,16
2016,02,22,22,1,11
2016,02,22,23,1,5
2016,02,23,00,2,7
2016,02,23,01,2,5
2016,02,23,02,2,2
2016,02,23,03,2,2
2016,02,23,05,2,2
2016,02,23,06,2,1
2016,02,23,07,2,8
2016,02,23,08,2,21
2016,02,23,09,2,12
2016,02,23,10,2,16
2016,02,23,11,2,10
2016,02,23,12,2,12
2016,02,23,13,2,17
2016,02,23,14,2,9
2016,02,23,15,2,17
2016,02,23,16,2,15
2016,02,23,17,2,20
2016,02,23,18,2,12
2016,02,23,19,2,13
2016,02,23,20,2,1
2016,02,23,21,2,1
2016,02,23,22,2,9
2016,02,23,23,2,8
2016,02,24,00,3,4
2016,02,24,01,3,5
2016,02,24,02,3,3
2016,02,24,03,3,2
2016,02,24,04,3,4
2016,02,24,05,3,2
2016,02,24,06,3,1
2016,02,24,07,3,5
2016,02,24,08,3,14
2016,02,24,09,3,15
2016,02,24,10,3,10
2016,02,24,11,3,8
2016,02,24,12,3,12
2016,02,24,13,3,5
2016,02,24,14,3,18
2016,02,24,15,3,3
2016,02,24,16,3,13
2016,02,24,17,3,8
2016,02,24,18,3,10
2016,02,24,19,3,9
2016,02,24,20,3,2
2016,02,24,21,3,11
2016,02,24,22,3,14
2016,02,24,23,3,16
2016,02,25,00,4,5
2016,02,25,01,4,1
2016,02,25,02,4,1
2016,02,25,03,4,3
2016,02,25,06,4,3
2016,02,25,07,4,5
2016,02,25,08,4,21
2016,02,25,09,4,9
2016,02,25,10,4,11
2016,02,25,11,4,21
2016,02,25,12,4,14
2016,02,25,13,4,12
2016,02,25,14,4,24
2016,02,25,15,4,14
2016,02,25,16,4,13
2016,02,25,17,4,19
2016,02,25,18,4,14
2016,02,25,19,4,10
2016,02,25,20,4,8
2016,02,25,21,4,14
2016,02,25,22,4,16
2016,02,25,23,4,10
2016,02,26,00,5,5
2016,02,26,01,5,6
2016,02,26,02,5,3
2016,02,26,03,5,2
2016,02,26,04,5,1
2016,02,26,05,5,2
2016,02,26,07,5,18
2016,02,26,08,5,29
2016,02,26,09,5,15
2016,02,26,10,5,20
2016,02,26,11,5,25
2016,02,26,12,5,8
2016,02,26,13,5,16
2016,02,26,14,5,15
2016,02,26,15,5,21
2016,02,26,16,5,20
2016,02,26,17,5,15
2016,02,26,18,5,15
2016,02,26,19,5,19
2016,02,26,20,5,7
2016,02,26,21,5,4
2016,02,26,22,5,8
2016,02,26,23,5,11
2016,02,27,00,6,15
2016,02,27,01,6,4
2016,02,27,05,6,1
2016,02,27,06,6,3
2016,02,27,07,6,8
2016,02,27,08,6,19
2016,02,27,09,6,19
2016,02,27,10,6,15
2016,02,27,11,6,13
2016,02,27,12,6,15
2016,02,27,13,6,20
2016,02,27,14,6,9
2016,02,27,15,6,13
2016,02,27,16,6,15
2016,02,27,17,6,12
2016,02,27,18,6,13
2016,02,27,19,6,15
2016,02,27,20,6,10
2016,02,27,21,6,9
2016,02,27,22,6,20
2016,02,27,23,6,18
2016,02,28,00,0,7
2016,02,28,01,0,5
2016,02,28,02,0,3
2016,02,28,03,0,6
2016,02,28,04,0,4
2016,02,28,06,0,3
2016,02,28,07,0,7
2016,02,28,08,0,2
2016,02,28,09,0,10
2016,02,28,10,0,17
2016,02,28,11,0,15
2016,02,28,12,0,13
2016,02,28,13,0,22
2016,02,28,14,0,16
2016,02,28,15,0,10
2016,02,28,16,0,12
2016,02,28,17,0,13
2016,02,28,18,0,9
2016,02,28,19,0,16
2016,02,28,20,0,6
2016,02,28,21,0,7
2016,02,28,22,0,12
2016,02,28,23,0,16
2016,02,29,00,1,6
2016,02,29,01,1,4
2016,02,29,02,1,3
2016,02,29,03,1,5
2016,02,29,07,1,7
2016,02,29,08,1,19
2016,02,29,09,1,15
2016,02,29,10,1,17
2016,02,29,11,1,19
2016,02,29,12,1,12
2016,02,29,13,1,22
2016,02,29,14,1,16
2016,02,29,15,1,13
2016,02,29,16,1,17
2016,02,29,17,1,12
2016,02,29,18,1,20
2016,02,29,19,1,10
2016,02,29,20,1,3
2016,02,29,21,1,3
2016,02,29,22,1,7
2016,02,29,23,1,5
2016,03,01,00,2,2
2016,03,01,01,2,1
2016,03,01,02,2,5
2016,03,01,03,2,3
2016,03,01,07,2,3
2016,03,01,08,2,16
2016,03,01,09,2,15
2016,03,01,10,2,18
2016,03,01,11,2,17
2016,03,01,12,2,12
2016,03,01,13,2,13
2016,03,01,14,2,24
2016,03,01,15,2,26
2016,03,01,16,2,25
2016,03,01,17,2,24
2016,03,01,18,2,20
2016,03,01,19,2,29
2016,03,01,20,2,17
2016,03,01,21,2,22
2016,03,01,22,2,15
2016,03,01,23,2,9
2016,03,02,00,3,2
2016,03,02,01,3,2
2016,03,02,02,3,1
2016,03,02,04,3,2
2016,03,02,05,3,2
2016,03,02,06,3,2
2016,03,02,07,3,9
2016,03,02,08,3,11
2016,03,02,09,3,12
2016,03,02,10,3,14
2016,03,02,11,3,10
2016,03,02,12,3,15
2016,03,02,13,3,18
2016,03,02,14,3,17
2016,03,02,15,3,23
2016,03,02,16,3,22
2016,03,02,17,3,18
2016,03,02,18,3,24
2016,03,02,19,3,24
2016,03,02,20,3,24
2016,03,02,21,3,9
2016,03,02,22,3,4
2016,03,02,23,3,6
2016,03,03,00,4,3
2016,03,03,01,4,4
2016,03,03,02,4,2
2016,03,03,03,4,1
2016,03,03,04,4,2
2016,03,03,05,4,1
2016,03,03,06,4,3
2016,03,03,07,4,10
2016,03,03,08,4,32
2016,03,03,09,4,16
2016,03,03,10,4,25
2016,03,03,11,4,15
2016,03,03,12,4,8
2016,03,03,13,4,10
2016,03,03,14,4,15
2016,03,03,15,4,25
2016,03,03,16,4,20
2016,03,03,17,4,29
2016,03,03,18,4,24
2016,03,03,19,4,18
2016,03,03,20,4,13
2016,03,03,21,4,10
2016,03,03,22,4,9
2016,03,03,23,4,1
2016,03,04,01,5,3
2016,03,04,02,5,3
2016,03,04,05,5,1
2016,03,04,06,5,1
2016,03,04,07,5,14
2016,03,04,08,5,20
2016,03,04,09,5,27
2016,03,04,10,5,15
2016,03,04,11,5,14
2016,03,04,12,5,8
2016,03,04,13,5,16
2016,03,04,14,5,29
2016,03,04,15,5,19
2016,03,04,16,5,19
2016,03,04,17,5,19
2016,03,04,18,5,32
2016,03,04,19,5,19
2016,03,04,20,5,13
2016,03,04,21,5,16
2016,03,04,22,5,4
2016,03,04,23,5,6
2016,03,05,00,6,5
2016,03,05,01,6,4
2016,03,05,02,6,4
2016,03,05,03,6,2
2016,03,05,06,6,6
2016,03,05,07,6,9
2016,03,05,08,6,19
2016,03,05,09,6,22
2016,03,05,10,6,26
2016,03,05,11,6,17
2016,03,05,12,6,21
2016,03,05,13,6,10
2016,03,05,14,6,17
2016,03,05,15,6,21
2016,03,05,16,6,26
2016,03,05,17,6,25
2016,03,05,18,6,17
2016,03,05,19,6,19
2016,03,05,20,6,14
2016,03,05,21,6,8
2016,03,05,22,6,6
2016,03,05,23,6,4
2016,03,06,00,0,2
2016,03,06,01,0,4
2016,03,06,02,0,1
2016,03,06,03,0,1
2016,03,06,05,0,1
2016,03,06,07,0,3
2016,03,06,08,0,10
2016,03,06,09,0,8
2016,03,06,10,0,5
2016,03,06,11,0,12
2016,03,06,12,0,8
2016,03,06,13,0,9
2016,03,06,14,0,11
2016,03,06,15,0,16
2016,03,06,16,0,13
2016,03,06,17,0,31
2016,03,06,18,0,14
2016,03,06,19,0,16
2016,03,06,20,0,9
2016,03,06,21,0,9
2016,03,06,22,0,9
2016,03,06,23,0,9
2016,03,07,00,1,3
2016,03,07,02,1,1
2016,03,07,03,1,1
2016,03,07,06,1,3
2016,03,07,07,1,9
2016,03,07,08,1,13
2016,03,07,09,1,25
2016,03,07,10,1,14
2016,03,07,11,1,21
2016,03,07,12,1,9
2016,03,07,13,1,13
2016,03,07,14,1,20
2016,03,07,15,1,29
2016,03,07,16,1,22
2016,03,07,17,1,21
2016,03,07,18,1,19
2016,03,07,19,1,16
2016,03,07,20,1,15
2016,03,07,21,1,13
2016,03,07,22,1,9
2016,03,07,23,1,3
2016,03,08,00,2,7
2016,03,08,01,2,1
2016,03,08,04,2,2
2016,03,08,07,2,9
2016,03,08,08,2,17
2016,03,08,09,2,10
2016,03,08,10,2,12
2016,03,08,11,2,15
2016,03,08,12,2,8
2016,03,08,13,2,14
2016,03,08,14,2,14
2016,03,08,15,2,23
2016,03,08,16,2,9
2016,03,08,17,2,26
2016,03,08,18,2,23
2016,03,08,19,2,27
2016,03,08,20,2,13
2016,03,08,21,2,10
2016,03,08,22,2,7
2016,03,08,23,2,4
2016,03,09,00,3,2
2016,03,09,01,3,1
2016,03,09,02,3,2
2016,03,09,05,3,1
2016,03,09,06,3,1
2016,03,09,07,3,11
2016,03,09,08,3,18
2016,03,09,09,3,17
2016,03,09,10,3,12
2016,03,09,11,3,15
2016,03,09,12,3,9
2016,03,09,13,3,15
2016,03,09,14,3,16
2016,03,09,15,3,16
2016,03,09,16,3,13
2016,03,09,17,3,15
2016,03,09,18,3,23
2016,03,09,19,3,18
2016,03,09,20,3,24
2016,03,09,21,3,17
2016,03,09,22,3,9
2016,03,09,23,3,2
2016,03,10,01,4,2
2016,03,10,02,4,2
2016,03,10,04,4,1
2016,03,10,05,4,1
2016,03,10,06,4,1
2016,03,10,07,4,9
2016,03,10,08,4,22
2016,03,10,09,4,16
2016,03,10,10,4,22
2016,03,10,11,4,14
2016,03,10,12,4,12
2016,03,10,13,4,17
2016,03,10,14,4,12
2016,03,10,15,4,9
2016,03,10,16,4,11
2016,03,10,17,4,27
2016,03,10,18,4,21
2016,03,10,19,4,11
2016,03,10,20,4,24
2016,03,10,21,4,10
2016,03,10,22,4,13
2016,03,10,23,4,5
2016,03,11,00,5,1
2016,03,11,02,5,2
2016,03,11,04,5,1
2016,03,11,05,5,1
2016,03,11,06,5,1
2016,03,11,07,5,17
2016,03,11,08,5,34
2016,03,11,09,5,23
2016,03,11,10,5,19
2016,03,11,11,5,25
2016,03,11,12,5,26
2016,03,11,13,5,17
2016,03,11,14,5,15
2016,03,11,15,5,11
2016,03,11,16,5,13
2016,03,11,17,5,22
2016,03,11,18,5,22
2016,03,11,19,5,23
2016,03,11,20,5,10
2016,03,11,21,5,13
2016,03,11,22,5,7
2016,03,11,23,5,9
2016,03,12,00,6,3
2016,03,12,01,6,3
2016,03,12,02,6,4
2016,03,12,03,6,1
2016,03,12,04,6,2
2016,03,12,05,6,1
2016,03,12,06,6,1
2016,03,12,07,6,9
2016,03,12,08,6,17
2016,03,12,09,6,12
2016,03,12,10,6,32
2016,03,12,11,6,23
2016,03,12,12,6,34
2016,03,12,13,6,24
2016,03,12,14,6,14
2016,03,12,15,6,12
2016,03,12,16,6,9
2016,03,12,17,6,14
2016,03,12,18,6,12
2016,03,12,19,6,16
2016,03,12,20,6,7
2016,03,12,21,6,11
2016,03,12,22,6,11
2016,03,12,23,6,8
2016,03,13,00,0,2
2016,03,13,01,0,2
2016,03,13,02,0,1
2016,03,13,03,0,6
2016,03,13,04,0,1
2016,03,13,05,0,1
2016,03,13,06,0,1
2016,03,13,07,0,3
2016,03,13,08,0,9
2016,03,13,09,0,17
2016,03,13,10,0,15
2016,03,13,11,0,15
2016,03,13,12,0,15
2016,03,13,13,0,12
2016,03,13,14,0,13
2016,03,13,15,0,15
2016,03,13,16,0,7
2016,03,13,17,0,8
2016,03,13,18,0,10
2016,03,13,19,0,9
2016,03,13,20,0,12
2016,03,13,21,0,8
2016,03,13,22,0,6
2016,03,13,23,0,7
2016,03,14,00,1,4
2016,03,14,01,1,1
2016,03,14,02,1,1
2016,03,14,04,1,1
2016,03,14,05,1,2
2016,03,14,06,1,4
2016,03,14,07,1,24
2016,03,14,08,1,34
2016,03,14,09,1,29
2016,03,14,10,1,18
2016,03,14,11,1,18
2016,03,14,12,1,17
2016,03,14,13,1,18
2016,03,14,14,1,23
2016,03,14,15,1,11
2016,03,14,16,1,20
2016,03,14,17,1,16
2016,03,14,18,1,13
2016,03,14,19,1,20
2016,03,14,20,1,14
2016,03,14,21,1,14
2016,03,14,22,1,20
2016,03,14,23,1,9
2016,03,15,00,2,7
2016,03,15,01,2,5
2016,03,15,02,2,1
2016,03,15,03,2,2
2016,03,15,05,2,2
2016,03,15,06,2,3
2016,03,15,07,2,19
2016,03,15,08,2,27
2016,03,15,09,2,19
2016,03,15,10,2,11
2016,03,15,11,2,22
2016,03,15,12,2,8
2016,03,15,13,2,17
2016,03,15,14,2,19
2016,03,15,15,2,22
2016,03,15,16,2,4
2016,03,15,17,2,19
2016,03,15,18,2,18
2016,03,15,19,2,25
2016,03,15,20,2,14
2016,03,15,21,2,16
2016,03,15,22,2,8
2016,03,15,23,2,6
2016,03,16,00,3,6
2016,03,16,01,3,2
2016,03,16,02,3,3
2016,03,16,03,3,2
2016,03,16,05,3,1
2016,03,16,07,3,22
2016,03,16,08,3,29
2016,03,16,09,3,23
2016,03,16,10,3,11
2016,03,16,11,3,10
2016,03,16,12,3,26
2016,03,16,13,3,13
2016,03,16,14,3,16
2016,03,16,15,3,14
2016,03,16,16,3,11
2016,03,16,17,3,17
2016,03,16,18,3,27
2016,03,16,19,3,10
2016,03,16,20,3,15
2016,03,16,21,3,10
2016,03,16,22,3,9
2016,03,16,23,3,6
2016,03,17,00,4,4
2016,03,17,01,4,2
2016,03,17,04,4,1
2016,03,17,05,4,1
2016,03,17,07,4,12
2016,03,17,08,4,20
2016,03,17,09,4,23
2016,03,17,10,4,22
2016,03,17,11,4,14
2016,03,17,12,4,17
2016,03,17,13,4,20
2016,03,17,14,4,18
2016,03,17,15,4,17
2016,03,17,16,4,16
2016,03,17,17,4,25
2016,03,17,18,4,29
2016,03,17,19,4,19
2016,03,17,20,4,10
2016,03,17,21,4,14
2016,03,17,22,4,9
2016,03,17,23,4,10
2016,03,18,00,5,2
2016,03,18,01,5,4
2016,03,18,02,5,4
2016,03,18,03,5,2
2016,03,18,04,5,3
2016,03,18,05,5,1
2016,03,18,06,5,1
2016,03,18,07,5,18
2016,03,18,08,5,25
2016,03,18,09,5,33
2016,03,18,10,5,25
2016,03,18,11,5,17
2016,03,18,12,5,15
2016,03,18,13,5,20
2016,03,18,14,5,21
2016,03,18,15,5,11
2016,03,18,16,5,23
2016,03,18,17,5,21
2016,03,18,18,5,22
2016,03,18,19,5,19
2016,03,18,20,5,17
2016,03,18,21,5,11
2016,03,18,22,5,11
2016,03,18,23,5,9
2016,03,19,00,6,2
2016,03,19,01,6,4
2016,03,19,02,6,2
2016,03,19,03,6,2
2016,03,19,05,6,1
2016,03,19,06,6,1
2016,03,19,07,6,12
2016,03,19,08,6,21
2016,03,19,09,6,21
2016,03,19,10,6,29
2016,03,19,11,6,23
2016,03,19,12,6,16
2016,03,19,13,6,14
2016,03,19,14,6,21
2016,03,19,15,6,11
2016,03,19,16,6,26
2016,03,19,17,6,23
2016,03,19,18,6,16
2016,03,19,19,6,10
2016,03,19,20,6,12
2016,03,19,21,6,11
2016,03,19,22,6,9
2016,03,19,23,6,5
2016,03,20,00,0,3
2016,03,20,01,0,5
2016,03,20,02,0,2
2016,03,20,03,0,3
2016,03,20,05,0,1
2016,03,20,06,0,3
2016,03,20,07,0,7
2016,03,20,08,0,10
2016,03,20,09,0,14
2016,03,20,10,0,20
2016,03,20,11,0,17
2016,03,20,12,0,21
2016,03,20,13,0,15
2016,03,20,14,0,13
2016,03,20,15,0,18
2016,03,20,16,0,31
2016,03,20,17,0,17
2016,03,20,18,0,16
2016,03,20,19,0,16
2016,03,20,20,0,13
2016,03,20,21,0,10
2016,03,20,22,0,10
2016,03,20,23,0,8
2016,03,21,00,1,8
2016,03,21,01,1,3
2016,03,21,02,1,3
2016,03,21,04,1,1
2016,03,21,06,1,2
2016,03,21,07,1,15
2016,03,21,08,1,18
2016,03,21,09,1,24
2016,03,21,10,1,22
2016,03,21,11,1,9
2016,03,21,12,1,8
2016,03,21,13,1,10
2016,03,21,14,1,7
2016,03,21,15,1,14
2016,03,21,16,1,14
2016,03,21,17,1,11
2016,03,21,18,1,12
2016,03,21,19,1,15
2016,03,21,20,1,8
2016,03,21,21,1,9
2016,03,21,22,1,12
2016,03,21,23,1,14
2016,03,22,00,2,5
2016,03,22,01,2,1
2016,03,22,02,2,2
2016,03,22,05,2,4
2016,03,22,07,2,11
2016,03,22,08,2,26
2016,03,22,09,2,27
2016,03,22,10,2,15
2016,03,22,11,2,19
2016,03,22,12,2,14
2016,03,22,13,2,14
2016,03,22,14,2,22
2016,03,22,15,2,19
2016,03,22,16,2,21
2016,03,22,17,2,20
2016,03,22,18,2,16
2016,03,22,19,2,11
2016,03,22,20,2,11
2016,03,22,21,2,10
2016,03,22,22,2,12
2016,03,22,23,2,6
2016,03,23,00,3,6
2016,03,23,01,3,1
2016,03,23,02,3,3
2016,03,23,03,3,1
2016,03,23,05,3,5
2016,03,23,06,3,1
2016,03,23,07,3,12
2016,03,23,08,3,28
2016,03,23,09,3,22
2016,03,23,10,3,16
2016,03,23,11,3,14
2016,03,23,12,3,16
2016,03,23,13,3,11
2016,03,23,14,3,16
2016,03,23,15,3,14
2016,03,23,16,3,12
2016,03,23,17,3,20
2016,03,23,18,3,16
2016,03,23,19,3,20
2016,03,23,20,3,13
2016,03,23,21,3,11
2016,03,23,22,3,12
2016,03,23,23,3,10
2016,03,24,00,4,12
2016,03,24,01,4,1
2016,03,24,02,4,7
2016,03,24,03,4,2
2016,03,24,04,4,2
2016,03,24,05,4,5
2016,03,24,06,4,3
2016,03,24,07,4,17
2016,03,24,08,4,17
2016,03,24,09,4,24
2016,03,24,10,4,20
2016,03,24,11,4,22
2016,03,24,12,4,17
2016,03,24,13,4,20
2016,03,24,14,4,19
2016,03,24,15,4,19
2016,03,24,16,4,19
2016,03,24,17,4,21
2016,03,24,18,4,22
2016,03,24,19,4,9
2016,03,24,20,4,15
2016,03,24,21,4,12
2016,03,24,22,4,14
2016,03,24,23,4,5
2016,03,25,00,5,10
2016,03,25,01,5,8
2016,03,25,04,5,2
2016,03,25,05,5,4
2016,03,25,06,5,2
2016,03,25,07,5,16
2016,03,25,08,5,34
2016,03,25,09,5,50
2016,03,25,10,5,50
2016,03,25,11,5,45
2016,03,25,12,5,18
2016,03,25,13,5,25
2016,03,25,14,5,24
2016,03,25,15,5,26
2016,03,25,16,5,28
2016,03,25,17,5,30
2016,03,25,18,5,25
2016,03,25,19,5,19
2016,03,25,20,5,9
2016,03,25,21,5,9
2016,03,25,22,5,11
2016,03,25,23,5,13
2016,03,26,00,6,9
2016,03,26,01,6,8
2016,03,26,02,6,2
2016,03,26,04,6,2
2016,03,26,06,6,1
2016,03,26,07,6,12
2016,03,26,08,6,19
2016,03,26,09,6,20
2016,03,26,10,6,28
2016,03,26,11,6,24
2016,03,26,12,6,23
2016,03,26,13,6,16
2016,03,26,14,6,25
2016,03,26,15,6,20
2016,03,26,16,6,13
2016,03,26,17,6,20
2016,03,26,18,6,29
2016,03,26,19,6,19
2016,03,26,20,6,12
2016,03,26,21,6,11
2016,03,26,22,6,9
2016,03,26,23,6,11
2016,03,27,00,0,4
2016,03,27,01,0,4
2016,03,27,02,0,2
2016,03,27,04,0,2
2016,03,27,05,0,2
2016,03,27,06,0,1
2016,03,27,07,0,8
2016,03,27,08,0,10
2016,03,27,09,0,19
2016,03,27,10,0,14
2016,03,27,11,0,23
2016,03,27,12,0,14
2016,03,27,13,0,17
2016,03,27,14,0,18
2016,03,27,15,0,12
2016,03,27,16,0,16
2016,03,27,17,0,20
2016,03,27,18,0,13
2016,03,27,19,0,10
2016,03,27,20,0,10
2016,03,27,21,0,4
2016,03,27,22,0,7
2016,03,27,23,0,11
2016,03,28,00,1,4
2016,03,28,01,1,3
2016,03,28,02,1,1
2016,03,28,03,1,4
2016,03,28,05,1,2
2016,03,28,06,1,1
2016,03,28,07,1,7
2016,03,28,08,1,31
2016,03,28,09,1,20
2016,03,28,10,1,17
2016,03,28,11,1,16
2016,03,28,12,1,9
2016,03,28,13,1,21
2016,03,28,14,1,23
2016,03,28,15,1,17
2016,03,28,16,1,21
2016,03,28,17,1,26
2016,03,28,18,1,20
2016,03,28,19,1,16
2016,03,28,20,1,5
2016,03,28,21,1,7
2016,03,28,22,1,14
2016,03,28,23,1,10
2016,03,29,00,2,6
2016,03,29,01,2,5
2016,03,29,03,2,1
2016,03,29,04,2,2
2016,03,29,05,2,5
2016,03,29,06,2,2
2016,03,29,07,2,14
2016,03,29,08,2,26
2016,03,29,09,2,22
2016,03,29,10,2,17
2016,03,29,11,2,15
2016,03,29,12,2,12
2016,03,29,13,2,21
2016,03,29,14,2,19
2016,03,29,15,2,17
2016,03,29,16,2,17
2016,03,29,17,2,17
2016,03,29,18,2,21
2016,03,29,19,2,18
2016,03,29,20,2,19
2016,03,29,21,2,17
2016,03,29,22,2,5
2016,03,29,23,2,4
2016,03,30,00,3,3
2016,03,30,01,3,2
2016,03,30,02,3,1
2016,03,30,04,3,1
2016,03,30,05,3,2
2016,03,30,07,3,8
2016,03,30,08,3,21
2016,03,30,09,3,28
2016,03,30,10,3,26
2016,03,30,11,3,21
2016,03,30,12,3,17
2016,03,30,13,3,25
2016,03,30,14,3,22
2016,03,30,15,3,28
2016,03,30,16,3,14
2016,03,30,17,3,17
2016,03,30,18,3,17
2016,03,30,19,3,20
2016,03,30,20,3,13
2016,03,30,21,3,6
2016,03,30,22,3,10
2016,03,30,23,3,12
2016,03,31,00,4,11
2016,03,31,01,4,4
2016,03,31,02,4,1
2016,03,31,03,4,2
2016,03,31,05,4,2
2016,03,31,06,4,4
2016,03,31,07,4,14
2016,03,31,08,4,32
2016,03,31,09,4,20
2016,03,31,10,4,18
2016,03,31,11,4,24
2016,03,31,12,4,17
2016,03,31,13,4,25
2016,03,31,14,4,13
2016,03,31,15,4,27
2016,03,31,16,4,12
2016,03,31,17,4,26
2016,03,31,18,4,22
2016,03,31,19,4,3
2016,03,31,20,4,2
2016,03,31,21,4,2
2016,03,31,22,4,3
2016,03,31,23,4,2
2016,04,01,00,5,6
2016,04,01,01,5,1
2016,04,01,02,5,1
2016,04,01,05,5,4
2016,04,01,06,5,1
2016,04,01,07,5,16
2016,04,01,08,5,39
2016,04,01,09,5,36
2016,04,01,10,5,21
2016,04,01,12,5,4
2016,04,01,13,5,2
