date,goods_name,len_p,len_n,min_p,min_n,m_p,m_n,sum_p,sum_n
2018-02-23,国五92#车用汽油,126,126,64000,5553,64000,19482.5,8064000,2741455
2018-02-23,国五95#车用汽油,42,42,70000,12297,70000,25493.5,2940000,1148084
2018-02-24,国五92#车用汽油,129,129,64000,8471,64000,18824.0,8256000,2654416
2018-02-24,国五95#车用汽油,46,46,70000,9459,70000,20811.0,3220000,1167235
2018-02-25,国五92#车用汽油,136,136,64000,2353,64000,18824.0,8704000,2742317
2018-02-25,国五95#车用汽油,50,50,70000,9459,70000,23980.0,3500000,1375055
2018-02-26,国五92#车用汽油,168,168,64000,4706,64000,18824.0,10752000,3418718
2018-02-26,国五95#车用汽油,57,57,70000,7473,70000,28378.0,3990000,1576178
2018-02-27,国五92#车用汽油,193,193,64000,5835,64000,18824.0,12352000,3912947
2018-02-27,国五95#车用汽油,65,65,70000,946,70000,28378.0,4550000,1897929
2018-02-28,国五92#车用汽油,131,131,61500,2347,64000,18824.0,8376500,2699683
2018-02-28,国五95#车用汽油,45,45,67500,11517,70000,28378.0,3145000,1289733
2018-03-01,国五92#车用汽油,223,223,61500,3286,61500,18779.0,13714500,4571467
2018-03-01,国五95#车用汽油,63,63,67500,14161,67500,28322.0,4252500,1760559
2018-03-02,国五92#车用汽油,192,192,61500,1878,61500,18779.0,11808000,3893300
2018-03-02,国五95#车用汽油,62,62,67500,9441,67500,28322.0,4185000,1642950
2018-03-03,国五92#车用汽油,207,207,61500,3192,61500,18779.0,12730500,4078351
2018-03-03,国五95#车用汽油,56,56,67500,9441,67500,24828.5,3780000,1481004
2018-03-04,国五92#车用汽油,143,143,61500,1408,61500,18779.0,8794500,2857648
2018-03-04,国五95#车用汽油,37,37,67500,9441,67500,28322.0,2497500,1044788
2018-03-05,国五92#车用汽油,207,207,61500,9389,61500,18779.0,12730500,4079631
2018-03-05,国五95#车用汽油,77,77,67500,9441,67500,28322.0,5197500,2185705
2018-03-06,国五92#车用汽油,227,227,61500,2817,61500,18779.0,13960500,4374165
2018-03-06,国五95#车用汽油,64,64,67500,9441,67500,28322.0,4320000,1878068
2018-03-07,国五92#车用汽油,193,193,61500,2817,61500,18779.0,11869500,3853886
2018-03-07,国五95#车用汽油,86,86,67500,9441,67500,28322.0,5805000,2407061
2018-03-08,国五92#车用汽油,205,205,61500,2347,61500,18779.0,12607500,4111903
2018-03-08,国五95#车用汽油,66,66,67500,9441,67500,28086.0,4455000,1737768
2018-03-09,国五92#车用汽油,242,242,61500,1878,61500,18779.0,14883000,4806511
2018-03-09,国五95#车用汽油,92,92,67500,9441,67500,28322.0,6210000,2605562
2018-03-10,国五92#车用汽油,276,276,61500,4695,61500,18779.0,16974000,5538474
2018-03-10,国五95#车用汽油,69,69,67500,14161,67500,28322.0,4657500,1957167
2018-03-11,国五92#车用汽油,181,181,61500,1408,61500,18779.0,11131500,3488125
2018-03-11,国五95#车用汽油,57,57,67500,9441,67500,28322.0,3847500,1539515
2018-03-12,国五92#车用汽油,215,215,61500,1408,61500,18779.0,13222500,4473841
2018-03-12,国五95#车用汽油,59,59,67500,13500,67500,28322.0,3982500,1661386
2018-03-13,国五92#车用汽油,195,195,61500,1878,61500,18779.0,11992500,3848266
2018-03-13,国五95#车用汽油,68,68,67500,9441,67500,28322.0,4590000,2068200
2018-03-14,国五92#车用汽油,221,221,61500,4695,61500,18779.0,13591500,4210353
2018-03-14,国五95#车用汽油,69,69,67500,9441,67500,26434.0,4657500,1874476
2018-03-15,国五92#车用汽油,208,208,61500,6103,61500,18779.0,12792000,4087164
2018-03-15,国五95#车用汽油,80,80,67500,14161,67500,28322.0,5400000,2371817
2018-03-16,国五92#车用汽油,222,222,61500,4695,61500,18779.0,13653000,4318024
2018-03-16,国五95#车用汽油,74,74,67500,9441,67500,28322.0,4995000,2021147
2018-03-17,国五92#车用汽油,206,206,61500,7312,61500,18779.0,12669000,4046258
2018-03-17,国五95#车用汽油,53,53,67500,14161,67500,29266.0,3577500,1598288
2018-03-18,国五92#车用汽油,184,184,61500,4695,61500,18779.0,11316000,3527260
2018-03-18,国五95#车用汽油,51,51,67500,9441,67500,25962.0,3442500,1331956
2018-03-18,国五98#车用汽油,1,1,69000,25500,69000,25500.0,69000,25500
2018-03-19,国五92#车用汽油,250,250,61500,1878,61500,18779.0,15375000,4918773
2018-03-19,国五95#车用汽油,72,72,67500,9441,67500,24073.0,4860000,1890955
2018-03-20,国五92#车用汽油,216,216,61500,9389,61500,18779.0,13284000,4203680
2018-03-20,国五95#车用汽油,69,69,67500,2329,67500,28322.0,4657500,1850809
2018-03-21,国五92#车用汽油,242,242,61500,2817,61500,18779.0,14883000,4823159
2018-03-21,国五95#车用汽油,80,80,67500,9441,67500,28322.0,5400000,2211394
2018-03-22,国五92#车用汽油,246,246,61500,4319,61500,18779.0,15129000,4666830
2018-03-22,国五95#车用汽油,57,57,67500,9441,67500,28322.0,3847500,1519415
2018-03-23,国五92#车用汽油,264,264,61500,6854,61500,18779.0,16236000,5184560
2018-03-23,国五95#车用汽油,76,76,67500,2832,67500,25347.5,5130000,2000300
2018-03-24,国五92#车用汽油,270,270,61500,1878,61500,18779.0,16605000,5061051
2018-03-24,国五95#车用汽油,70,70,67500,9441,67500,28322.0,4725000,1915306
2018-03-25,国五92#车用汽油,201,201,61500,4695,61500,18779.0,12361500,3944647
2018-03-25,国五95#车用汽油,49,49,67500,9441,67500,28322.0,3307500,1337879
2018-03-26,国五92#车用汽油,247,247,61500,939,61500,18779.0,15190500,4830534
2018-03-26,国五95#车用汽油,84,84,67500,7552,67500,28322.0,5670000,2401671
2018-03-27,国五92#车用汽油,240,240,61500,4695,61500,18779.0,14760000,4763969
2018-03-27,国五95#车用汽油,81,81,67500,9441,67500,28322.0,5467500,2277375
2018-03-28,国五92#车用汽油,247,247,61500,4695,61500,18779.0,15190500,4864902
2018-03-28,国五95#车用汽油,80,80,67500,4720,67500,28322.0,5400000,2187345
2018-03-29,国五92#车用汽油,262,262,61500,4695,61500,18779.0,16113000,5214849
2018-03-29,国五95#车用汽油,77,77,67500,4720,67500,27283.0,5197500,2187477
2018-03-30,国五92#车用汽油,245,245,61500,2484,61500,18779.0,15067500,4762958
2018-03-30,国五95#车用汽油,83,83,67500,9441,67500,25773.0,5602500,2177358
2018-03-31,国五92#车用汽油,276,276,61500,4225,61500,18779.0,16974000,5399843
2018-03-31,国五95#车用汽油,81,81,67500,9441,67500,20250.0,5467500,2024155
2018-03-31,国五98#车用汽油,1,1,69000,15000,69000,15000.0,69000,15000
2018-04-01,国五92#车用汽油,209,209,61500,4695,61500,18779.0,12853500,4268185
2018-04-01,国五95#车用汽油,83,83,67500,2738,67500,28322.0,5602500,2331006
2018-04-02,国五92#车用汽油,283,283,61500,4695,61500,18779.0,17404500,5530166
2018-04-02,国五95#车用汽油,64,64,67500,9441,67500,28322.0,4320000,1862366
2018-04-03,国五92#车用汽油,269,269,61500,2817,61500,18779.0,16543500,5004789
2018-04-03,国五95#车用汽油,87,87,67500,2455,67500,28322.0,5872500,2345538
2018-04-04,国五92#车用汽油,311,311,61500,4695,61500,18779.0,19126500,6066762
2018-04-04,国五95#车用汽油,105,105,67500,5664,67500,28322.0,7087500,3408857
2018-04-05,国五92#车用汽油,152,152,61500,7042,61500,18779.0,9348000,2933249
2018-04-05,国五95#车用汽油,59,59,67500,5664,67500,22846.0,3982500,1435624
2018-04-06,国五92#车用汽油,135,135,61500,1878,61500,18779.0,8302500,2580097
2018-04-06,国五95#车用汽油,48,48,67500,9441,67500,23601.0,3240000,1247885
2018-04-07,国五92#车用汽油,198,198,61500,4695,61500,18779.0,12177000,3864901
2018-04-07,国五95#车用汽油,55,55,67500,9441,67500,27850.0,3712500,1478392
2018-04-08,国五92#车用汽油,272,272,61500,2817,61500,18779.0,16728000,5186147
2018-04-08,国五95#车用汽油,84,84,67500,4720,67500,28322.0,5670000,2333136
2018-04-09,国五92#车用汽油,208,208,61500,4695,61500,18779.0,12792000,4026554
2018-04-09,国五95#车用汽油,70,70,67500,9441,67500,28322.0,4725000,2006058
2018-04-10,国五92#车用汽油,241,241,61500,1878,61500,18779.0,14821500,4733907
2018-04-10,国五95#车用汽油,66,66,67500,9441,67500,28322.0,4455000,1891046
2018-04-11,国五92#车用汽油,234,234,61500,1127,61500,18779.0,14391000,4528140
2018-04-11,国五95#车用汽油,84,84,67500,9441,67500,28322.0,5670000,2193277
2018-04-12,国五92#车用汽油,245,245,61500,1878,61500,18779.0,15067500,4778137
2018-04-12,国五95#车用汽油,88,88,67500,7552,67500,28322.0,5940000,2534307
2018-04-13,国五92#车用汽油,260,260,61500,1878,61500,18779.0,15990000,5001426
2018-04-13,国五95#车用汽油,82,82,67500,2403,67500,23601.0,5535000,2122728
2018-04-14,国五92#车用汽油,249,249,61500,939,61500,18779.0,15313500,4864798
2018-04-14,国五95#车用汽油,55,55,67500,9441,67500,28322.0,3712500,1532784
2018-04-15,国五92#车用汽油,157,157,61500,1972,61500,18779.0,9655500,3052329
2018-04-15,国五95#车用汽油,43,43,67500,9441,67500,28322.0,2902500,1259961
2018-04-16,国五92#车用汽油,224,224,61500,4695,61500,18779.0,13776000,4353712
2018-04-16,国五95#车用汽油,61,61,67500,9441,67500,28322.0,4117500,1738095
2018-04-17,国五92#车用汽油,233,233,61500,2817,61500,18779.0,14329500,4627669
2018-04-17,国五95#车用汽油,66,66,67500,4720,67500,28510.5,4455000,1975558
2018-04-17,国五98#车用汽油,1,1,69000,10000,69000,10000.0,69000,10000
2018-04-18,国五92#车用汽油,232,232,61500,1033,61500,18779.0,14268000,4619755
2018-04-18,国五95#车用汽油,59,59,67500,9441,67500,28322.0,3982500,1655735
2018-04-19,国五92#车用汽油,239,239,61500,4452,61500,18779.0,14698500,4692410
2018-04-19,国五95#车用汽油,74,74,67500,3776,67500,28322.0,4995000,2041329
2018-04-20,国五92#车用汽油,258,258,61500,4695,61500,18779.0,15867000,5178206
2018-04-20,国五95#车用汽油,66,66,67500,9441,67500,26198.0,4455000,1691262
2018-04-21,国五92#车用汽油,255,255,61500,939,61500,18779.0,15682500,5024267
2018-04-21,国五95#车用汽油,75,75,67500,9441,67500,23625.0,5062500,1936604
2018-04-22,国五92#车用汽油,217,217,61500,1408,61500,18779.0,13345500,4103969
2018-04-22,国五95#车用汽油,53,53,67500,9441,67500,21713.0,3577500,1348160
2018-04-23,国五92#车用汽油,243,243,61500,2110,61500,18779.0,14944500,4779569
2018-04-23,国五95#车用汽油,67,67,67500,18881,67500,28322.0,4522500,1977062
2018-04-24,国五92#车用汽油,259,259,61500,4695,61500,18779.0,15928500,4982836
2018-04-24,国五95#车用汽油,83,83,67500,4720,67500,28322.0,5602500,2278878
2018-04-25,国五92#车用汽油,268,268,61500,1315,61500,18779.0,16482000,5331590
2018-04-25,国五95#车用汽油,58,58,67500,2403,67500,25017.5,3915000,1557690
2018-04-26,国五92#车用汽油,272,272,61500,3756,61500,18779.0,16728000,5492876
2018-04-26,国五95#车用汽油,78,78,67500,7552,67500,28322.0,5265000,2458801
2018-04-27,国五92#车用汽油,235,235,64500,4708,64500,18832.0,15157500,4596333
2018-04-27,国五95#车用汽油,73,73,70500,9463,70500,28389.0,5146500,2120360
2018-04-28,国五92#车用汽油,297,297,64500,942,64500,18832.0,19156500,5996154
2018-04-28,国五95#车用汽油,90,90,70500,6624,70500,28389.0,6345000,2481764
2018-04-29,国五92#车用汽油,257,257,64500,4708,64500,18832.0,16576500,5094757
2018-04-29,国五95#车用汽油,84,84,70500,9463,70500,28200.0,5922000,2294302
2018-04-30,国五92#车用汽油,200,200,64500,1742,64500,18832.0,12900000,3832446
2018-04-30,国五95#车用汽油,48,48,70500,9463,70500,28058.0,3384000,1292750
2018-05-01,国五92#车用汽油,172,172,64500,1450,64500,18832.0,11094000,3224110
2018-05-01,国五95#车用汽油,53,53,70500,8517,70500,28389.0,3736500,1460605
2018-05-02,国五92#车用汽油,224,224,64500,1977,64500,18832.0,14448000,4654562
2018-05-02,国五95#车用汽油,80,80,70500,9463,70500,28389.0,5640000,2302328
2018-05-03,国五92#车用汽油,244,244,64500,4708,64500,18832.0,15738000,5061830
2018-05-03,国五95#车用汽油,65,65,70500,9463,70500,28389.0,4582500,1814713
2018-05-04,国五92#车用汽油,251,251,64500,4708,64500,18832.0,16189500,5023450
2018-05-04,国五95#车用汽油,78,78,70500,6624,70500,28389.0,5499000,2313386
2018-05-05,国五92#车用汽油,251,251,64500,3225,64500,18832.0,16189500,4977085
2018-05-05,国五95#车用汽油,75,75,70500,9463,70500,22806.0,5287500,2012776
2018-05-06,国五92#车用汽油,216,216,64500,2825,64500,18832.0,13932000,4278377
2018-05-06,国五95#车用汽油,38,38,70500,18926,70500,27443.0,2679000,1092697
2018-05-07,国五92#车用汽油,260,260,64500,2825,64500,18832.0,16770000,5416499
2018-05-07,国五95#车用汽油,82,82,70500,9463,70500,28389.0,5781000,2469936
2018-05-08,国五92#车用汽油,245,245,64500,1245,64500,18832.0,15802500,5128674
2018-05-08,国五95#车用汽油,80,80,70500,2650,70500,28389.0,5640000,2156982
2018-05-09,国五92#车用汽油,208,208,64500,3296,64500,18832.0,13416000,4255779
2018-05-09,国五95#车用汽油,74,74,70500,9463,70500,28389.0,5217000,2198456
2018-05-10,国五92#车用汽油,254,254,64500,1130,64500,18832.0,16383000,5144245
2018-05-10,国五95#车用汽油,73,73,70500,9463,70500,28389.0,5146500,1996779
2018-05-11,国五92#车用汽油,279,279,64500,1883,64500,18832.0,17995500,5551932
2018-05-11,国五95#车用汽油,78,78,70500,4258,70500,28389.0,5499000,2254669
2018-05-12,国五92#车用汽油,282,282,64500,1412,66000,18857.0,18405000,5545320
2018-05-12,国五95#车用汽油,79,79,70500,9463,70500,28389.0,5617500,2199067
2018-05-13,国五92#车用汽油,193,193,66000,4714,66000,18857.0,12738000,4178354
2018-05-13,国五95#车用汽油,63,63,72000,14211,72000,26621.0,4536000,1729034
2018-05-14,国五92#车用汽油,270,270,66000,3771,66000,18857.0,17820000,5648924
2018-05-14,国五95#车用汽油,76,76,72000,1516,72000,28421.0,5472000,2121636
2018-05-15,国五92#车用汽油,283,283,66000,1886,66000,18857.0,18678000,5704227
2018-05-15,国五95#车用汽油,86,86,72000,4737,72000,28421.0,6192000,2540051
2018-05-16,国五92#车用汽油,284,284,66000,1492,66000,18857.0,18744000,5840286
2018-05-16,国五95#车用汽油,102,102,72000,2368,72000,28421.0,7344000,2739038
2018-05-17,国五92#车用汽油,258,258,66000,4714,66000,18857.0,17028000,5448216
2018-05-17,国五95#车用汽油,78,78,72000,2274,72000,26384.0,5616000,2094279
2018-05-18,国五92#车用汽油,257,257,66000,1122,66000,18857.0,16962000,5151438
2018-05-18,国五95#车用汽油,79,79,72000,9474,72000,28421.0,5688000,2467393
2018-05-19,国五92#车用汽油,249,249,66000,2829,66000,18857.0,16434000,5024926
2018-05-19,国五95#车用汽油,84,84,72000,9474,72000,28421.0,6048000,2236903
2018-05-20,国五92#车用汽油,221,221,66000,2829,66000,18857.0,14586000,4544327
2018-05-20,国五95#车用汽油,51,51,72000,9474,72000,28421.0,3672000,1379172
2018-05-20,国五98#车用汽油,1,1,69000,20000,69000,20000.0,69000,20000
2018-05-21,国五92#车用汽油,296,296,66000,970,66000,18857.0,19536000,6175860
2018-05-21,国五95#车用汽油,89,89,72000,947,72000,28421.0,6408000,2569395
2018-05-22,国五92#车用汽油,232,232,66000,1886,66000,18857.0,15312000,4951398
2018-05-22,国五95#车用汽油,71,71,72000,2653,72000,28421.0,5112000,2136594
2018-05-23,国五92#车用汽油,243,243,66000,1414,66000,18857.0,16038000,5040640
2018-05-23,国五95#车用汽油,79,79,72000,9474,72000,28421.0,5688000,2326766
2018-05-23,国五98#车用汽油,1,1,69000,10000,69000,10000.0,69000,10000
2018-05-24,国五92#车用汽油,255,255,66000,3771,66000,18857.0,16830000,5526106
2018-05-24,国五95#车用汽油,84,84,72000,6632,72000,26384.0,6048000,2297576
2018-05-25,国五92#车用汽油,295,295,66000,1886,66000,18857.0,19470000,6146667
2018-05-25,国五95#车用汽油,95,95,72000,9474,72000,28421.0,6840000,2580722
2018-05-26,国五92#车用汽油,271,271,68000,4722,68000,18889.0,18428000,5650551
2018-05-26,国五95#车用汽油,71,71,74000,9487,74000,26564.0,5254000,1943953
2018-05-27,国五92#车用汽油,187,187,68000,1322,68000,18889.0,12716000,3896017
2018-05-27,国五95#车用汽油,66,66,74000,9487,74000,28462.0,4884000,1933964
2018-05-28,国五92#车用汽油,243,243,68000,4722,68000,18889.0,16524000,5291565
2018-05-28,国五95#车用汽油,86,86,74000,9487,74000,28462.0,6364000,2386470
2018-05-29,国五92#车用汽油,249,249,68000,1889,68000,18889.0,16932000,5374260
2018-05-29,国五95#车用汽油,60,60,74000,12333,74000,29031.0,4440000,2298839
2018-05-29,国五98#车用汽油,1,1,69000,20000,69000,20000.0,69000,20000
2018-05-30,国五92#车用汽油,273,273,68000,1245,68000,18889.0,18564000,5676363
2018-05-30,国五95#车用汽油,76,76,74000,4744,74000,28462.0,5624000,2227766
2018-05-31,国五92#车用汽油,275,275,68000,1417,68000,18889.0,18700000,5704629
2018-05-31,国五95#车用汽油,74,74,74000,5692,74000,28462.0,5476000,2245933
2018-06-01,国五92#车用汽油,278,278,68000,944,68000,18889.0,18904000,5825153
2018-06-01,国五95#车用汽油,91,91,74000,9487,74000,28462.0,6734000,2640851
2018-06-02,国五92#车用汽油,268,268,68000,4722,68000,18889.0,18224000,5877248
2018-06-02,国五95#车用汽油,72,72,74000,9487,74000,22627.0,5328000,1918862
2018-06-03,国五92#车用汽油,232,232,68000,1417,68000,18889.0,15776000,4701252
2018-06-03,国五95#车用汽油,49,49,74000,9487,74000,33015.0,3626000,1662651
2018-06-04,国五92#车用汽油,229,229,68000,2833,68000,18889.0,15572000,4863418
2018-06-04,国五95#车用汽油,85,85,74000,949,74000,28462.0,6290000,2393273
2018-06-05,国五92#车用汽油,221,221,68000,1133,68000,18889.0,15028000,4636666
2018-06-05,国五95#车用汽油,81,81,74000,4744,74000,28462.0,5994000,2479107
2018-06-06,国五92#车用汽油,205,205,68000,2833,68000,18889.0,13940000,4203340
2018-06-06,国五95#车用汽油,55,55,74000,9487,74000,28462.0,4070000,1702286
2018-06-07,国五92#车用汽油,159,159,68000,1435,68000,18889.0,10812000,3314441
2018-06-07,国五95#车用汽油,57,57,74000,14231,74000,28462.0,4218000,1653331
2018-06-08,国五92#车用汽油,12,12,67000,9444,68000,18889.0,815000,226419
2018-06-08,国五95#车用汽油,4,4,74000,9487,74000,18974.0,296000,75897
2018-06-09,国五92#车用汽油,36,36,67000,944,67000,17458.0,2412000,596701
2018-06-09,国五95#车用汽油,7,7,73000,18961,73000,28442.0,511000,203263
2018-06-10,国五92#车用汽油,41,41,67000,3775,67000,10380.0,2747000,582153
2018-06-10,国五95#车用汽油,5,5,73000,9481,73000,25199.0,365000,129580
2018-06-11,国五92#车用汽油,67,67,67000,1293,67000,18873.0,4489000,1119860
2018-06-11,国五95#车用汽油,8,8,73000,9481,73000,23274.5,584000,184018
2018-06-12,国五92#车用汽油,40,40,67000,4718,67000,18873.0,2680000,706353
2018-06-12,国五95#车用汽油,15,15,73000,9481,73000,28442.0,1095000,425505
2018-06-13,国五92#车用汽油,42,42,67000,1273,67000,18401.5,2814000,719339
2018-06-13,国五95#车用汽油,9,9,73000,18961,73000,28442.0,657000,277780
2018-06-14,国五92#车用汽油,45,45,67000,3775,67000,18873.0,3015000,765962
2018-06-14,国五95#车用汽油,14,14,73000,9481,73000,28442.0,1022000,409706
